burial,n_pep_contacted,chain_balance,n_hbond,F_cdr12,F_cdr3a
1613.6180190877276,6,0.4347826086956521,7,0.429481386818884,-0.7204729611262148
1859.503338385839,8,0.5,6,0.429481386818884,0.2219441649347704
1853.01681663566,4,0.1,1,0.728493943831428,0.0
1855.803849142227,7,0.3125,4,1.5330244470048031,-0.4722987715629054
1623.7039389391575,8,0.4285714285714285,1,-1.2096648742376384,0.4440275864706341
2000.981331858966,8,0.4210526315789473,1,-0.9522988350989424,0.4403358250204369
1880.9464047064175,7,0.3478260869565217,5,0.0361207588638751,-0.1171021239222548
1864.569784858133,7,0.3636363636363636,5,0.074729052721844,0.192525953309366
1956.066057088865,7,0.35,5,-0.368234620393599,-0.5265068300344998
2193.978831046108,10,0.5,3,-0.674418355748367,-0.5312277902992859
2079.326708746252,12,0.4615384615384615,6,-1.084914494263692,-0.5312277902992859
2320.7347307252494,12,0.2962962962962963,8,-0.5844173367125045,-1.1759905275434364
2347.5075466819253,12,0.3448275862068966,8,-1.8434095554479648,-1.175990527543436
1978.226261047901,8,0.391304347826087,5,-0.8810048092060186,1.549428510503413
1682.169480877339,5,0.0,3,0.380395008819716,0.0
1724.8872618517926,5,0.0,3,0.380395008819716,0.0
1635.499978468557,6,0.4782608695652174,5,-0.708473999396797,-0.3425629053363958
1297.529124689132,6,0.0,2,-0.5402217788236705,0.0
1250.3481584299698,6,0.0,2,0.1233643059141186,0.0
1950.224366080547,9,0.2916666666666667,8,-0.2334981157703516,0.3898191305224673
2451.4116019299545,9,0.4827586206896552,5,0.187710505421167,-0.922733389012388
1694.464329921917,6,0.4583333333333333,8,-1.6443108039847516,0.0755378706093127
2065.9830327111267,6,0.1666666666666666,2,-0.2691967993795657,0.0
2053.333095732276,8,0.2727272727272727,5,-0.1911309042695574,-1.6782053411441766
1856.756229238432,6,0.2,1,0.0302839047637626,0.213525837168257
1307.384753232829,5,0.3684210526315789,1,1.2335603654823886,-1.2849169475326938
1685.5104641334474,8,0.3846153846153846,7,-0.9594666900421376,-0.1117021392963593
1873.4742145445416,6,0.48,5,0.29386914299634,-0.200517048279639
1656.9591674428084,7,0.5,4,-0.8883275653884661,1.7017900008532705
1919.3248671113688,8,0.4333333333333333,4,-0.51365670882273,0.3819563258498099
